word,count
physical,32
oh-eh-oh,32
heading,32
goo,32
pissed,32
outro,32
brush,32
impress,32
reverse,32
gentle,32
be-dum,32
oh-eh-oh-oh-oh,32
animal,32
emotion,32
dum,32
sucked,32
losers,32
habits,32
pole,32
cruel,32
proceed,32
heaven's,32
wisdom,32
fadin,32
hardcore,32
confidence,32
drowning,32
africa,32
thatll,32
skirt,32
thrown,32
dr,32
sellin,32
emotions,32
apologies,32
alexander,32
buzz,32
pom,32
hearing,32
believed,32
toys,32
rick,32
beam,32
minaj,32
sock,32
large,32
maria,32
wished,32
beer,32
bob,32
illusion,32
dealer,32
tiger,32
foxy,31
esta,31
strapped,31
blocks,31
code,31
david,31
smiles,31
bro,31
cocked,31
juice,31
promises,31
spoken,31
fades,31
careful,31
lust,31
mystery,31
woulda,31
cd,31
lighters,31
devil's,31
maid,31
purse,31
wreck,31
movement,31
criminal,31
jokes,31
artpop,31
millionaire,31
quarter,31
ace,31
rubber,31
charm,31
princess,31
tap,31
danger,31
jughead,31
freeze,31
alley,31
dis,31
lamb,31
vous,31
basement,31
mud,31
rode,31
flawless,31
career,31
et,31
burst,31
gett,31
peak,31
le,31
se,31
robbed,31
rapping,31
replace,31
showin,31
speakin,31
embrace,30
suicide,30
speaking,30
san,30
blade,30
preacher,30
pounds,30
peter,30
bore,30
jingle,30
success,30
adore,30
houses,30
raining,30
smiled,30
ohhhh,30
trips,30
whiskey,30
ganja,30
dif,30
figured,30
talks,30
deck,30
plaques,30
blank,30
fought,30
eighteen,30
stepped,30
memphis,30
makeup,30
floss,30
distant,30
corn,30
9's,30
focus,30
washed,30
offer,30
breaks,30
see'mon,30
superstar,30
cruise,30
lemon,30
skinny,30
tea,30
cil,30
dew,30
demon,30
gotcha,30
bathe,30
behavior,30
picking,30
bay,30
understood,30
blessing,30
sadness,30
swift,30
weeping,30
tony,30
bath,30
george,30
smash,30
salvation,30
cab,30
jeeps,30
disease,30
limelight,30
venus,30
waltz,30
punk,30
destiny,30
thriller,30
ross,30
laughter,30
affair,30
um,30
anytime,30
awhile,30
freehold,30
youths,30
waters,29
layin,29
dozen,29
drift,29
housequake,29
rooms,29
praying,29
struck,29
hush,29
concert,29
mixed,29
chief,29
bringing,29
risin,29
indian,29
scars,29
giant,29
rocket,29
killers,29
learning,29
excited,29
killa,29
skip,29
sunset,29
thru,29
sides,29
emergency,29
books,29
l.a,29
heavens,29
al,29
diss,29
reckless,29
willin,29
cap,29
millions,29
pony,29
woods,29
roots,29
sets,29
dee,29
hottest,29
gown,29
tickets,29
raven,29
honeys,29
weapon,29
chips,29
abortion,29
smart,29
government,29
apartment,29
vest,29
bloody,29
models,29
who'd,29
brag,29
uhuh,29
heathen,29
rammer,29
didi,28
summer's,28
moments,28
martin,28
toward,28
office,28
climbed,28
cribs,28
aura,28
jiggle,28
tits,28
stripes,28
stays,28
hunger,28
jus,28
gain,28
apple,28
prison,28
digger,28
ours,28
satisfy,28
diana,28
100,28
umbrella,28
shopping,28
rims,28
knowin,28
copped,28
prepared,28
reunion,28
porch,28
glocks,28
keepin,28
rabbit,28
world's,28
fairy,28
miracles,28
revenge,28
tease,28
father's,28
breakfast,28
aww,28
gangstas,28
grillin,28
th,28
estamos,28
someone's,28
aim,28
curse,28
riddle,28
vacation,28
powers,28
role,28
sleeve,28
noticed,28
droppin,28
easily,28
unite,28
tone,28
cameras,28
june,28
background,28
marshall,28
bitter,28
resist,28
kodachrome,28
heigho,28
memoria,28
rolls,27
pearls,27
slept,27
kingdom,27
account,27
debt,27
thieves,27
stream,27
nuff,27
oreo,27
toot,27
using,27
bronx,27
twin,27
cuts,27
suffering,27
confusion,27
buying,27
moan,27
parade,27
rescue,27
stretch,27
horn,27
ultimate,27
dice,27
skeet,27
setting,27
gate,27
champion,27
carpet,27
dial,27
natural,27
doc,27
kitty,27
freeway,27
brick,27
shitted,27
clearly,27
sunrise,27
sticks,27
haha,27
chocolate,27
hollow,27
todo,27
mourn,27
si,27
endless,27
ferrari,27
bubble,27
guarantee,27
besides,27
command,27
kinds,27
degrees,27
dedicate,27
didn,27
pushing,27
bling,27
wrap,27
mans,27
argue,27
touching,27
crash,27
dm,27
entertain,27
fur,27
shiny,27
bush,27
pipe,27
flashy,27
pero,27
photo,27
suppose,27
punch,27
neva,27
snatch,27
could've,27
perfume,27
mase,27
foolish,27
engine,27
preach,27
applejack,27
grinch,27
parton,26
boogie,26
drowned,26
skull,26
chillin,26
crow,26
youngins,26
pheromone,26
showing,26
eagle,26
gots,26
wars,26
where'd,26
laughin,26
darkest,26
destroy,26
balance,26
gal,26
singer,26
hype,26
realized,26
puerto,26
chances,26
feds,26
classic,26
claus,26
shift,26
feather,26
clubs,26
sleepy,26
nas,26
joey,26
cocaine,26
support,26
baddest,26
sisters,26
label,26
nude,26
choir,26
racing,26
tenth,26
cristal,26
hesitate,26
drummer,26
buildin,26
sauce,26
banks,26
checkin,26
market,26
tender,26
drums,26
weary,26
f***in,26
crystal,26
designer,26
retarded,26
cheer,26
tres,26
leaf,26
meaning,26
stares,26
honies,26
mexico,26
design,26
humble,26
diggin,26
umm,26
candle,26
crumbles,26
strawberry,25
gloria,25
parts,25
drain,25
everlasting,25
dade,25
dove,25
gin,25
trench,25
palms,25
speaks,25
fantastic,25
envy,25
partner,25
covered,25
tossed,25
mistaken,25
wandering,25
ladder,25
sake,25
roc,25
failed,25
bat,25
disrespect,25
area,25
penis,25
cage,25
rehab,25
relationship,25
slit,25
mamma,25
volume,25
sending,25
nike,25
aunt,25
healing,25
detroit,25
mill,25
morn,25
crews,25
pastor,25
facts,25
passes,25
aight,25
undress,25
hid,25
rover,25
a-u-t-o-matic,25
bored,25
forward,25
slut,25
journey,25
cease,25
rubbers,25
whine,25
fold,25
bouncing,25
virgin,25
wantin,25
sucker,25
slipped,25
mask,25
screw,25
creation,25
raps,25
hidin,25
exist,25
hadn't,25
seas,25
willie,25
butter,25
contagious,25
helpless,25
cocking,25
cups,25
swimming,25
concrete,25
sometime,25
railroad,25
lightning,25
themselves,25
tables,25
50,25
thighs,25
loaded,25
lickin,25
guts,24
painted,24
wink,24
rolex,24
nuttin,24
doves,24
toll,24
involved,24
screams,24
opposite,24
spendin,24
swine,24
drew,24
u've,24
checking,24
supa,24
ben,24
o'er,24
group,24
reign,24
automatic,24
tries,24
created,24
circles,24
upset,24
stunt,24
sweater,24
cries,24
mississippi,24
gotten,24
heartbeat,24
polo,24
suffer,24
carried,24
relate,24
string,24
couch,24
aside,24
nearly,24
hun,24
nail,24
tide,24
despair,24
worries,24
similar,24
eminem,24
coffin,24
aicha,24
ripped,24
verses,24
gently,24
sort,24
worn,24
condo,24
degree,24
compute,24
crooked,24
ropes,24
pressed,24
pas,24
x6,24
warning,24
jewels,24
notes,24
woman's,24
alien,24
village,24
wears,24
juda-as,24
awesome,24
papi,24
familiar,24
hypnotize,24
theyre,24
farther,24
believing,24
steam,24
stairs,24
finest,24
pit,24
hats,24
hov,24
bowl,24
eighty,24
whistle,24
bucket,24
chitown,24
g-l-o-r-i-a,24
ey,23
buyin,23
rainy,23
hella,23
saint,23
daughters,23
grindin,23
stepping,23
losin,23
honestly,23
popped,23
rides,23
codes,23
filthy,23
borrow,23
jaw,23
awful,23
upper,23
cha,23
boring,23
nest,23
wolf,23
tommy,23
conscience,23
height,23
rape,23
sneak,23
strictly,23
female,23
stuntin,23
prayed,23
styles,23
laws,23
practice,23
sean,23
flood,23
pep,23
pee,23
waking,23
benjamins,23
youth,23
media,23
salt,23
bucks,23
sipping,23
swore,23
possibly,23
receive,23
studio,23
stopping,23
urge,23
beggin,23
illest,23
blazin,23
smilin,23
clue,23
girl's,23
tuck,23
flicker,23
schei,23
handsome,23
rivers,23
ideas,23
slidin,23
patron,23
chuck,23
whore,23
den,23
dicks,23
lasts,23
supreme,23
saving,23
ak,23
profit,23
meanwhile,23
witness,23
blessings,23
queens,23
fillin,23
tweedle-dee,23
bows,23
cheated,23
jolly,23
tattoo,23
fam,23
straighten,23
sofa,23
button,23
oil,23
inspired,23
grin,23
lockdown,23
backs,23
pace,23
swinging,23
pressurin,23
compare,23
baskets,23
jude,23
submarine,23
lucy,22
hometown,22
jar,22
gasoline,22
jumping,22
broom,22
basically,22
birdman,22
breed,22
cared,22
senses,22
survival,22
disguise,22
lobby,22
jason,22
lion,22
cotton,22
shiver,22
sack,22
yonder,22
payin,22
funeral,22
tomb,22
nurse,22
batman,22
faithful,22
actually,22
fires,22
vow,22
digits,22
rb,22
fantasies,22
cutie,22
sunlight,22
bode,22
grammy,22
needle,22
pullin,22
lejos,22
bury,22
however,22
colored,22
richer,22
sharp,22
amor,22
thumb,22
longing,22
wannah,22
dim,22
rainin,22
shared,22
clown,22
whispered,22
n-ggas,22
snake,22
bangin,22
meal,22
serving,22
spoon,22
touchin,22
breathin,22
happenin,22
ache,22
rumors,22
obvious,22
henny,22
hallway,22
upstairs,22
buddy,22
tax,22
satellite,22
peeps,22
rally,22
skate,22
carousel,22
waits,22
vip,22
planned,22
fights,22
condom,22
hardly,22
behave,22
aiming,22
holds,22
ships,22
cos,22
independent,22
fraud,22
total,22
snakes,22
century,22
it'd,22
robbery,22
caused,22
jealousy,22
strippers,22
betta,22
condition,22
expected,22
fellas,22
version,22
chosen,22
quiero,22
strike,22
babylon,22
heigh,22
melodrama,22
inner,21
tires,21
steer,21
tore,21
curl,21
uncle,21
industry,21
tub,21
ne,21
lipstick,21
heartaches,21
necklace,21
demand,21
aaow,21
rid,21
considered,21
rare,21
les,21
cologne,21
blaze,21
solve,21
lawyer,21
pablo,21
hummer,21
russell,21
denied,21
heh,21
who'll,21
brighter,21
reputation,21
security,21
grade,21
legit,21
wallet,21
oley,21
kin,21
hos,21
flowing,21
cracked,21
shotgun,21
las,21
nickel,21
complicated,21
hustler,21
thursday,21
pearl,21
cent,21
deh,21
gym,21
clay,21
smith,21
negative,21
greed,21
mars,21
seventeen,21
dynamite,21
bringin,21
bombs,21
ditch,21
melting,21
pro,21
lebron,21
oak,21
grabbed,21
trace,21
paved,21
plot,21
enter,21
coulda,21
dang,21
treated,21
tiny,21
mattress,21
feathers,21
bra,21
understands,21
sits,21
decided,21
favors,21
suckin,21
bah,21
final,21
eventually,21
nikki,21
wig,21
pa,21
spots,21
20,21
hopin,21
doesnt,21
seize,21
english,21
rewind,21
visions,21
laughs,21
packin,21
tooth,21
fightin,21
summertime,21
sheldon,21
knocking,21
shock,21
curtains,21
legendary,21
international,21
beams,21
measure,21
slippin,21
skanking,21
lea,21
huggin,21
positive,20
photograph,20
bench,20
dishes,20
instagram,20
existence,20
odd,20
no-one,20
meets,20
tastes,20
busted,20
trial,20
burr,20
fourfour,20
30,20
hustlers,20
colder,20
microphone,20
afar,20
allow,20
fourth,20
spine,20
sunroof,20
becomes,20
controlla,20
southside,20
blouse,20
holler,20
bizness,20
butcher,20
mobile,20
yum,20
younger,20
reflection,20
instant,20
chop,20
mouths,20
nerves,20
nuh,20
boyz,20
comb,20
goodness,20
neath,20
gathered,20
finding,20
skins,20
con,20
tearing,20
drawers,20
what-what's,20
necessary,20
mail,20
ashes,20
glove,20
rage,20
cigarettes,20
appear,20
tighter,20
playas,20
clair,20
eve,20
lambo,20
squad,20
tamborine,20
mon,20
followed,20
april,20
reply,20
strap,20
choosey,20
damage,20
rome,20
hugs,20
metal,20
prayin,20
taxi,20
covers,20
nerve,20
wah,20
hurricane,20
asks,20
arrow,20
peoples,20
po,20
wrists,20
accident,20
kicks,20
wa,20
neighborhood,20
idea,20
spirits,20
spare,20
board,20
eleven,20
unbreakable,20
neon,20
como,20
sword,20
o'clock,20
base,20
iced,20
advance,20
drawn,20
member,20
society,20
deuce,20
latin,20
mistletoe,20
finer,20
ale-ale-jandro,20
twenties,20
jersey,20
skyfall,20
broadcast,20
marley,19
awoke,19
joint,19
lazy,19
mics,19
appreciate,19
dealing,19
lifesaver,19
incredible,19
childish,19
perfectly,19
hennessy,19
insecure,19
wounded,19
hooker,19
aaliyah,19
nana,19
eenie,19
bougie,19
rollie,19
favor,19
toss,19
mice,19
savage,19
burnt,19
excuses,19
madness,19
hopes,19
swell,19
bleedin,19
you's,19
bulletproof,19
ms,19
rate,19
vodka,19
mirrors,19
incomprehensible,19
bruce,19
peek,19
castle,19
1st,19
ruby,19
reindeer,19
untrue,19
frown,19
divide,19
miney,19
gifts,19
listened,19
spiritual,19
prepare,19
doll,19
stiff,19
scrappy,19
poet,19
creature,19
testing,19
dey,19
nother,19
gut,19
depends,19
kittens,19
rats,19
lend,19
endlessly,19
girlfriends,19
square,19
bustin,19
tag,19
forgiveness,19
hospital,19
sixty,19
hail,19
cris,19
pet,19
invited,19
deliver,19
rear,19
uh-huh,19
harlem,19
weird,19
continue,19
southern,19
several,19
sheriff,19
grain,19
bi,19
july,19
iv,19
prime,19
chanel,19
ting,19
remains,19
palace,19
scheme,19
honor,19
un,19
wo,19
dining,19
bride,19
bridges,19
pacing,19
louder,19
meenie,19
clits,19
birth,19
define,19
opera,19
g.u.y,19
visa,19
nineteen,19
fathers,19
panic,19
supply,19
flippin,19
def,19
prize,19
mist,19
digging,19
trailer,19
address,19
handed,19
wrecking,19
searchin,18
roller,18
charms,18
dripping,18
sirens,18
apologize,18
rags,18
lack,18
clocks,18
disgrace,18
reading,18
redemption,18
pushin,18
gator,18
ultra,18
haunted,18
sprung,18
stripper,18
wonderin,18
cheddar,18
pumps,18
heavenly,18
report,18
whitney,18
blink,18
ordinary,18
racks,18
counting,18
neighbor,18
fatty,18
slips,18
collar,18
velvet,18
wifey,18
hollerin,18
average,18
writer,18
celine,18
ii,18
ignition,18
spouse,18
williams,18
ham,18
switching,18
towards,18
haze,18
central,18
steppin,18
why'all,18
burden,18
heroes,18
abandon,18
pam,18
stab,18
paisley,18
matando,18
singers,18
easier,18
sailing,18
wishes,18
wax,18
janet,18
inspiration,18
hopped,18
rugged,18
repetition,18
ry,18
brung,18
passenger,18
loser,18
cured,18
slay,18
section,18
mama's,18
yuh,18
nightmares,18
possible,18
hum,18
homemade,18
coal,18
ahhh,18
crashed,18
ad,18
slumber,18
jamaican,18
replay,18
cupid,18
satin,18
floating,18
sorta,18
whale,18
zoom,18
helps,18
knowledge,18
parked,18
valium,18
ev,18
skills,18
tips,18
mink,18
queensbridge,18
sally,18
tee,18
hire,18
bastards,18
reminds,18
watches,18
checks,18
wheres,18
hitting,18
grams,18
ancient,18
swept,18
youse,18
thankful,18
foul,18
pissy,18
greedy,18
doom,18
habit,18
balling,18
marching,18
juggle,18
mtv,18
goons,18
mothafuckin,18
hee-hee,18
certified,18
forehead,18
bugatti,18
whispers,18
pages,18
honesty,18
blazing,18
pretending,18
toi,18
bike,18
ballers,18
restaurant,18
cuttin,18
rosie,18
2x,18
distancia,18
wealth,18
narrow,18
cursed,18
retire,18
diego,18
uptight,18
exodus,18
l-o-v-e-l-e-s-s,18
map,17
surrounded,17
clover,17
fangs,17
van,17
classes,17
everyone's,17
suitcase,17
scarface,17
lunch,17
growin,17
theyd,17
cam,17
blonde,17
bail,17
layers,17
pulls,17
dusty,17
shit's,17
mass,17
nous,17
curves,17
child's,17
m-m-m-marry,17
satisfaction,17
core,17
a.m,17
g's,17
slash,17
sucks,17
tube,17
mob,17
flock,17
arrive,17
mule,17
maggie,17
protection,17
cookin,17
soap,17
scenes,17
baller,17
depending,17
cooked,17
stile,17
content,17
dropping,17
wearin,17
coach,17
fee,17
cities,17
elvis,17
hundreds,17
powder,17
shove,17
deepest,17
wire,17
phrase,17
create,17
arrested,17
day's,17
permission,17
ginger,17
closest,17
drizzy,17
heartache,17
euphoria,17
barbie,17
decisions,17
spree,17
moi,17
royal,17
catching,17
stoppin,17
spray,17
dot,17
target,17
spinnin,17
spitting,17
frightened,17
asses,17
global,17
invite,17
graceland,17
rouge,17
jigga,17
cinderella,17
fulfill,17
beez,17
louie,17
flavor,17
bid,17
filling,17
stain,17
ledge,17
wondered,17
notion,17
sacred,17
football,17
slapped,17
jazz,17
danny,17
entire,17
consider,17
stoned,17
angeles,17
lawyers,17
bu,17
fresher,17
cynthia,17
momma's,17
battered,17
booth,17
ups,17
stank,17
phase,17
rim,17
destination,17
jean,17
curb,17
porsche,17
amount,17
numb,17
fountain,17
november,17
personal,17
passin,17
specially,17
awards,17
nightmare,17
jobs,17
weeds,17
christopher,17
syrup,17
mount,17
sands,17
gap,17
appeal,17
fruit,17
issue,17
telly,17
lifted,17
mami,17
judas,17
downstairs,17
changin,17
to-day,17
checked,17
torture,17
speakers,17
marijuana,17
african,17
bop,17
airport,17
dimension,17
brat,17
anthem,17
shoppin,17
hennessey,17
dine,17
fronting,17
tweet,17
violent,17
summers,17
philly,17
stuffed,17
muscle,17
undo,17
saints,17
eden,17
muddy,17
fiends,17
diddy,17
defeat,17
plates,17
choked,17
grant,17
branches,17
strife,17
planes,17
tops,17
busta,17
wid,17
oo,17
lakota,17
crystalline,17
fiasco,17
knox,17
doubts,16
outfit,16
highest,16
disaster,16
haunt,16
stove,16
corny,16
graduate,16
teardrops,16
thing's,16
exclusive,16
licks,16
stock,16
sung,16
satan,16
stickin,16
floors,16
2nd,16
righteous,16
battles,16
copy,16
goddess,16
intentions,16
hmmm,16
option,16
chilling,16
slappin,16
behold,16
haunting,16
positions,16
luxury,16
meadow,16
thigh,16
thong,16
ex,16
lessons,16
discuss,16
tent,16
feast,16
hardest,16
fin,16
fro,16
aching,16
brook,16
shittin,16
couches,16
liberty,16
laundry,16
spinach,16
ayy,16
deputy,16
lawn,16
matching,16
heel,16
surface,16
kite,16
40s,16
bezel,16
acts,16
sane,16
teachers,16
gentleman,16
pumpin,16
baba-bababa,16
gosh,16
solid,16
paparazzi,16
pedal,16
iii,16
wives,16
mistress,16
compromise,16
halo,16
tunnel,16
peel,16
dummies,16
fired,16
centuries,16
cheating,16
kobe,16
twista,16
winnin,16
sorrythe,16
ink,16
rican,16
pickin,16
pad,16
garbage,16
rag,16
official,16
flyin,16
yeek,16
veil,16
bando,16
confident,16
plead,16
stolen,16
chairs,16
locks,16
nod,16
basic,16
belongs,16
stella,16
prada,16
upside,16
rented,16
must've,16
gleam,16
dun,16
woo-ooh,16
brew,16
quickly,16
useless,16
misdemeanor,16
anger,16
nde,16
esto,16
hasn't,16
opens,16
intruders,16
grief,16
league,16
empire,16
caribbean,16
sixteen,16
listenin,16
liberated,16
undone,16
steak,16
badoom-boom,16
cheatin,16
pencil,16
cleaning,16
planets,16
river's,16
naire,16
usher,16
climbing,16
loyalty,16
crucified,16
fishin,16
panties,16
tim,16
splash,16
strut,16
treating,16
laced,16
autograph,16
constantly,16
pipes,16
greatness,16
twisting,16
kack,16
lest,16
script,16
lotto,16
starstruck,16
flyer,16
coupes,16
spins,16
cafe,16
sweeping,16
abroad,16
footsteps,16
screwed,16
mats,16
bake,16
returned,16
oceans,16
larry,16
thine,16
nonsense,16
ton,16
storms,16
mode,16
triumph,16
icu,16
phones,16
mickey,16
regrets,16
mc's,16
hearted,16
bonin,16
curtain,16
reward,16
wound,16
judgment,16
be-beez,16
doth,16
cole,16
voom,16
badoop,16
u.s.a,16
janey,16
pharaoh's,16
necessities,16
choo-wop,16
flah,16
lafayette,16
natty,16
whoa-oh-oh,16
efil,16
defeated,15
belonged,15
drives,15
remedy,15
pause,15
local,15
bien,15
xiii,15
devotion,15
fooling,15
heartless,15
sucking,15
constant,15
lamp,15
stressed,15
brake,15
wan,15
answered,15
soul's,15
based,15
hm,15
ninety,15
fooled,15
horns,15
duke,15
award,15
totally,15
material,15
beds,15
almighty,15
caller,15
ambition,15
chamber,15
uno,15
bond,15
stormy,15
soup,15
veux,15
drunken,15
nevermind,15
compared,15
kno,15
dish,15
fack,15
ruler,15
border,15
beware,15
stevie,15
300,15
causin,15
dealin,15
aka,15
asian,15
ended,15
wonders,15
crumble,15
ds,15
tenderly,15
hoped,15
focused,15
earn,15
arena,15
mines,15
link,15
interrupt,15
buggin,15
theyll,15
project,15
patiently,15
prudence,15
immortality,15
dorothy,15
horror,15
victims,15
recess,15
dizzy,15
positivity,15
raspberry,15
parallel,15
fuse,15
h,15
moet,15
finesse,15
crawling,15
dressing,15
deceive,15
lined,15
runway,15
wander,15
goal,15
thirst,15
lyrically,15
handstand,15
approach,15
pinky,15
greater,15
gaze,15
misses,15
40,15
assholes,15
sails,15
loco,15
schemes,15
banging,15
1999,15
tool,15
leap,15
wilderness,15
towel,15
formed,15
spill,15
carrot,15
hustlin,15
michigan,15
dimes,15
ac,15
marilyn,15
underwear,15
forgiven,15
wooh,15
flashin,15
defend,15
disturbia,15
scoop,15
worldwide,15
yellin,15
mamas,15
bible,15
prolly,15
led,15
wetter,15
arrogance,15
cooking,15
caress,15
usual,15
advantage,15
leanin,15
shady's,15
tempt,15
nowadays,15
time's,15
ox,15
tinted,15
bull,15
susie,15
ron,15
trains,15
pimping,15
elephants,15
lounge,15
longest,15
keeper,15
speech,15
duty,15
sensitive,15
betrayed,15
heave,15
mothafuckas,15
sooner,15
finds,15
remembering,15
beatin,15
groupies,15
grabbing,15
served,15
twinkle,15
leaning,15
slippery,15
reachin,15
